term_type	curie	observed_label	current_exact	semantic_exact	match_source	canonical_label	exact_synonyms	obsolete
celltype	CL:0000064	non-ciliated cell	0	0	none	ciliated cell		0
celltype	CL:0000064	serum amyloid A gene-expressing ciliated cell	0	0	none	ciliated cell		0
celltype	CL:0000065	ependymal cell	1	1	canonical	ependymal cell		0
celltype	CL:0000066	BEST4 epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	Basal 1 epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	Basal 2 epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	Basal 3 epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	Basal 4 epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	CEACAM5-high epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	EpCAM-positive epithelial cell	1	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	FDCSP epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	KRT5-negative KRT17-positive epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	KRT5-negative/KRT17-positive epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	MUC5B-positive epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	SOX9 functionalis I epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	SOX9 functionalis II epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	SOX9 functionalis epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	SOX9-positive LGR5-negative epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	SOX9-positive LGR5-positive epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	SOX9-positive epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	alveolar type-2 epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	apical epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	basal lineage epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	basaloid-like epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	cancerous epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	chromophobe renal cell carcinoma tumor epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	ciliated epithelial subtype 1-1	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	ciliated epithelial subtype 1-3	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	ciliated epithelial subtype 1-4	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	clear cell renal cell carcinoma tumor epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	coelomic epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	conjunctival or limbal epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	conjunctival superficial epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	conjunctival wing epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	corneal and limbal epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	corneal superficial epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	cultured basal limbal epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	cycling epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	dental epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	differentiated epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	differentiating epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	disease-associated epithelial proliferative cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	distal tip epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	endometrial epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial MYB-expressing cluster	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial cell	1	1	canonical	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial cell H.Epi 1.2	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial differentiated 3 oral squamous cell carcinoma cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial differentiated 4 oral squamous cell carcinoma cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial differentiated cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial differentiated oral squamous cell carcinoma cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial population E2	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial subpopulation 2	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial subpopulation 4	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	epithelial/cancer cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	extracellular matrix high epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	follicle-associated epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	foveal pigment epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	glandular secretory epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	hillock epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	hormone receptor-associated luminal lineage epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	intestinal-type epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	intra-epithelial T cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	limbal superficial epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	lumenal epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	luminal epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	luminal-like epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	mature epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	mesonephric/epididymis epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	mesonephros and epididymis epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	nail-specific epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	nephric epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	neuroendocrine epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-MYB-expressing epithelial cluster	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-MYB-expressing epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-cancerous epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-ciliated secretory epithelial subtype 2-1	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-ciliated secretory epithelial subtype 2-2	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-ciliated secretory epithelial subtype 2-3	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-ciliated secretory epithelial subtype 2-4	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-ciliated secretory epithelial subtype 2-5	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-ciliated secretory epithelial subtype 2-6	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	non-infected epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	nonciliated epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	other epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	other epithelial cell type 1	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	other epithelial cell type 2	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	pelvic epithelium	1	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	peripheral pigment epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	pigment epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	preGlandular epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	preLuminal epithelial population	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	proliferating epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	prostate cancer epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	proximal branching epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	regenerative epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	rete ovarii epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	rete testis epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	secretory luminal lineage epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	senescent epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	submucosal gland epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	sulcular epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	superficial limbal epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	surface epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	sweat gland epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	transit epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	tubular epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	tumor transition epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	unciliated epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	undifferentiated dental epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000066	undifferentiated epithelial cell	0	0	none	epithelial cell	epitheliocyte	0
celltype	CL:0000067	ciliated epithelial cell	1	1	canonical	ciliated epithelial cell		0
celltype	CL:0000068	Müllerian duct epithelial cell	0	0	none	duct epithelial cell		0
celltype	CL:0000068	efferent duct epithelial cell	0	0	none	duct epithelial cell		0
celltype	CL:0000071	CD34-positive KSHV-infected vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	CD34-positive vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	arteriolar vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	blood endothelial cell	1	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	blood vessel cell	1	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	blood vessel endothelial cell	1	1	canonical	blood vessel endothelial cell		0
celltype	CL:0000071	brain vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	capillary vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	liver vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	macro-vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	peribronchial vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell	1	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell 3	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell cluster C16	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell cluster C18	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell cluster C20	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell cluster C21	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	vascular endothelial cell cluster C27	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000071	venular vascular endothelial cell	0	0	none	blood vessel endothelial cell		0
celltype	CL:0000076	corneal superficial squamous epithelial cell	0	0	none	squamous epithelial cell		0
celltype	CL:0000077	epicardial mesothelial cell	0	0	none	mesothelial cell	mesotheliocyte	0
celltype	CL:0000077	mesothelial cell	1	1	canonical	mesothelial cell	mesotheliocyte	0
celltype	CL:0000080	circulating neutrophil	1	0	none	circulating cell		0
celltype	CL:0000081	blood cell	1	1	canonical	blood cell		0
celltype	CL:0000084	CCR10-high CD4-positive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CCR5-positive PD-1-positive CD4+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CCR7+ CD4+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CCR9+ effector memory CD8+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD25 high CD127 low CD4-positive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD28-hinge domain-specific CD4+ chimeric antigen receptor T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 glycolipid-specific T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 memory blood T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 memory cerebrospinal fluid 1 T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 memory cerebrospinal fluid 2 T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 memory cerebrospinal fluid 3 T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 naive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4 naïve T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+ T cell	1	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+ T-cell subcluster CD4_6	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+ central memory-like T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+ effector memory-like T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+ follicular helper-like T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+ stressed T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+CD3+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+CD40LG+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4+CTLA4+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-derived double-positive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-positive T cell	1	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-positive T cell cluster 3	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-positive glycolipid-specific T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-positive naïve T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-positive resting T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4-positive sulfoglycolipid-specific T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD4T_CCR7 naive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD57-positive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD69+ CD103- T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD73+ CD4+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8 memory cerebrospinal fluid T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8 mucosal associated invariant T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8 mycobacterial glycolipid-specific T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ CD103+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ CD49a+ T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ T cell	1	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ T cell cluster 2	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ T cell cluster 3	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ T cell cluster 4	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ T cell cluster 5	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ T-cell subcluster CD8_0	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8+ naive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-EM/EMRA T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-GZMK T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-TRM/EM T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-derived double-positive T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive GZMB T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive GZMK T cell	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell	1	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell T_CD8_c06-TNF	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell T_CD8_c08-IL2RB	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell cluster 0-1 3	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell cluster 0-1 4	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell cluster 3	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
celltype	CL:0000084	CD8-positive T cell cluster 3 and cluster 7	0	0	none	T cell	T lymphocyte | T-cell | T-lymphocyte	0
